رقم القيد	تاريخ القيد	نوع القيد	اسم العميل	محافظة الوثيقة (عربي)	نوع الوثيقة	رقم الوثيقة	تاريخ الوثيقة	حالة الوثيقة	ملاحظة عامة	ملاحظة خاصة	معرف الفرع	الفرع (إنجليزي)	العملية المستودعية en	العملية المرجعية en	نوع فئة العملية	كود المادة	الاسم التجاري	نوع المادة	فئة المادة	العلامة التجارية	باركود الوحدة	باركود الوحدة الافتراضية	معرف الوحدة	الوحدة	كود الوحدة	معرف الوحدة الأساسية	الوحدة الأساسية	كود الوحدة الأساسية	معرف المستودع	المستودع	كود المستودع	معرف منطقة التخزين	منطقة التخزين	كود منطقة التخزين	معرف مركز التكلفة	مركز التكلفة	الكمية المدخلة	الكمية الأساسية المدخلة	الكمية المجانية	الكمية الأساسية المجانية	الكمية الإجمالية	الكمية الأساسية الإجمالية	معامل التحويل (عند الإنشاء)	نوع التحويل (عند الإنشاء)	معامل التحويل الحالي	نوع التحويل الحالي	الأساسية المعاد حسابها (بالمعامل الحالي)	مطابقة الأساسية للمعدل الحالي	سعر الوحدة	المبلغ الإجمالي	الكلفة قبل الادخال	الكلفة بعد الادخال	مصدر الكلفة	قيمة كلفة الكمية بعد الادخال	قيمة كلفة الكمية المجانية بعد الادخال	رقم الوجبة	تاريخ الصلاحية	المضاعف	الوصف	لون الصف	لون النص	النوع
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000166	BEPANTHEN MOISTURIZING CREAM 30G	storable	Drugs - الادوية	Bayer Germany	4008500109380	4008500109380	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-60	-60	0	0	-60	-60	1	reference	1	reference	60	TRUE	4964	-297840	0	2482	inventory_movements	148920	0	a	2028-04-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000166	BEPANTHEN MOISTURIZING CREAM 30G	storable	Drugs - الادوية	Bayer Germany	4008500109380	4008500109380	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-15	-15	0	0	-15	-15	1	reference	1	reference	15	TRUE	4964	-74460	0	4380	inventory_movements	65700	0	b	2028-04-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000167	BEPANTHEN PROTECTIVE BABY OINT 30G	storable	Drugs - الادوية	Bayer Germany			21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	4964	-4964	0	2482	inventory_movements	2482	0	b	2027-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000173	KINDER OMEGA 3 SYRUP 250ML	storable	Drugs - الادوية	Queisser Doppel Herz Germany	4009932928587	4009932928587	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	16565	-16565	0	8282.5	inventory_movements	8282.5	0	b	2028-06-11	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000176	ALLERGODIL EYE DROPS 0.5% 6ML	storable	Drugs - الادوية	Meda  Germany	4019338603117	4019338603117	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	10863	-21726	0	5431.5	inventory_movements	10863	0	b	2027-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000178	URALYT U GRANULES 280G	storable	Drugs - الادوية	Meda  Germany	4019338607757	4019338607757	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	20454	-20454	0	10227	inventory_movements	10227	0	a	2029-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000181	ALLGA SAN PINE RUBBING GEL 100ML	storable	Cosmetics	Allga san	4030538567504	4030538567504	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	15710	-15710	0	7855	inventory_movements	7855	0	B	2027-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000184	CIPRO-DENK 750MG 10TAB	storable	Drugs - الادوية	Denk pharma Germany		4031571059520	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	5707	-5707	0	2853.5	inventory_movements	2853.5	0	a	2028-06-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000195	PROSPAN SYRUP 100ML	storable	Drugs - الادوية	Engelhard Arzneimittel Germany	4104480705465	4104480705465	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-67	-67	0	0	-67	-67	1	reference	1	reference	67	TRUE	5705	-382235	0	2852.5	inventory_movements	191117.5	0	27550	2028-04-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000195	PROSPAN SYRUP 100ML	storable	Drugs - الادوية	Engelhard Arzneimittel Germany	4104480705465	4104480705465	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-36	-36	0	0	-36	-36	1	reference	1	reference	36	TRUE	5705	-205380	0	3667.5	inventory_movements	132030	0	b	2028-04-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000195	PROSPAN SYRUP 100ML	storable	Drugs - الادوية	Engelhard Arzneimittel Germany	4104480705465	4104480705465	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-125	-125	0	0	-125	-125	1	reference	1	reference	125	TRUE	5705	-713125	0	2852.5	inventory_movements	356562.5	0	b	2028-04-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000210	VITARIX SYRUP 200ML	storable	Drugs - الادوية	Vitane	4260297470122	4260297470122	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	13295	-53180	0	13295	inventory_movements	53180	0	b	2028-12-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000254	DEEP HEAT CREAM 67G	storable	Drugs - الادوية	Mentholatum UK	5011501040131	5011501040131	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	5950	-5950	0	5950	inventory_movements	5950	0	B	2028-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000257	GLYCERYL TRINITRATE 500MCG 100TAB	storable	Drugs - الادوية	Accord  UK	5055565788967	5055565788967	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	10635	-21270	0	5317.5	inventory_movements	10635	0	b	2026-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000275	ROYAL JELLY 500MG 30 CAP	storable	Supplement	Basic Nutrition UK	5026143994292	5026143994292	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	15000	-30000	0	7500	inventory_movements	15000	0	a	2027-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000288	EROS CREAM 5% 15G	storable	مواد عامة	Savoy	5034593030200	5034593030200	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	3050	-9150	0	1525	inventory_movements	4575	0	yyy	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000289	EROS SPRAY 10% 14ML	storable	مواد عامة	Savoy	5034593041008	5034593041008	17	One Spray	SPRAY	17	One Spray	SPRAY	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	5100	-20400	0	2550	inventory_movements	10200	0	ttt	2027-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000297	VIZULIZE DRY EYES EYE DROPS 0.3% 10ML	storable	Drugs - الادوية	East midands	5060133373841	5060133373841	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	11450	-11450	0	11450	inventory_movements	11450	0	b	2027-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000319	MEGA FOLIC ACID LIQUID 400MCG/5ML 100ML	storable	Drugs - الادوية	Winzor UK	5060288391592	5060288391592	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	11360	-45440	0	5680	inventory_movements	22720	0	b	2028-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000322	COUGH MIXTURE WINZOR SYRUP 100ML	storable	Drugs - الادوية	Winzor UK	5060288391677	5060288391677	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-11	-11	0	0	-11	-11	1	reference	1	reference	11	TRUE	7200	-79200	0	3771.428571	inventory_movements	41485.71429	0	b	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000326	NUTRIGEN OMEGA SYRUP 200ML	storable	Drugs - الادوية	Nutrigen UK	5060409580423	5060409580423	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	15515	-15515	0	7757.5	inventory_movements	7757.5	0	b	2027-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000327	NUTRIGEN NUTRIFERON SYRUP 150ML	storable	Drugs - الادوية	Nutrigen UK	5060409580959	5060409580959	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	13300	-13300	0	13300	inventory_movements	13300	0	b	2027-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000330	Ciprofloxacin Flamingo 500mg 10 Tablets	storable	Drugs - الادوية	Flamingo UK		5060464501210	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	3103	-3103	0	3103	inventory_movements	3103	0	a	2027-01-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000372	SINOMARIN CHILDREN SPRAY 100ML	storable	Drugs - الادوية	Gerolymatos Greece	5206892100124	5206892100124	17	One Spray	SPRAY	17	One Spray	SPRAY	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	9935	-19870	0	4967.5	inventory_movements	9935	0	b	2027-06-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000404	KADMIRON 0.5/0.4MG 30CAP	storable	Drugs - الادوية	D+Fisher	5294271160319	5294271160319	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	30895	-30895	0	15447.5	inventory_movements	15447.5	0	a	2027-01-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000405	RESPIRAMOL 200/6MCG 60CAP	storable	Drugs - الادوية	D+Fisher	5294271160722	5294271160722	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	22090	-22090	0	11045	inventory_movements	11045	0	b	2026-11-28	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000406	RESPIRAMOL 400/12MCG 60CAP	storable	Drugs - الادوية	D+Fisher	5294271160739	5294271160739	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	35238	-35238	0	17619	inventory_movements	17619	0	b	2027-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000415	COVERAM 5/5MG 30TAB	storable	Drugs - الادوية	Servier	5391189200493	5391189200493	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	11453	-22906	0	11453	inventory_movements	22906	0	b	2028-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000416	COVERAM 10/10MG 30TAB	storable	Drugs - الادوية	Servier	5391189230483	5391189230483	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	15584	-15584	0	7792	inventory_movements	7792	0	b	2027-10-27	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000417	COVERAM 10/5MG 30TAB	storable	Drugs - الادوية	Servier	5391189240413	5391189240413	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	15585	-46755	0	9351	inventory_movements	28053	0	b	2028-12-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000418	TRIPLIXAM 5/1.25/5MG 30TAB	storable	Drugs - الادوية	Servier	5391189310031	5391189310031	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	16669	-50007	0	8334.5	inventory_movements	25003.5	0	b	2028-01-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000420	TRIPLIXAM 10/2.5/10MG 30TAB	storable	Drugs - الادوية	Servier	5391189340038	5391189340038	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	22620	-45240	0	15080	inventory_movements	30160	0	b	2028-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000451	DEXATOBRIM EYE DROP 0.1%/0.3% 5ML	storable	Drugs - الادوية	Rompharm Romania	6221032233813	6221032233813	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-5	-5	0	0	-5	-5	1	reference	1	reference	5	TRUE	1751	-8755	0	1250.714286	inventory_movements	6253.571429	0	b	2027-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000470	FINE'S B12 1000MCG 60 GUMMIES	storable	Supplement	Fine's Health Care	8683400273162	8683400273162	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	13295	-13295	0	6647.5	inventory_movements	6647.5	0	a	2027-06-12	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000488	DERMOSALIC LOTION 0.05%/2% 30G	storable	Drugs - الادوية	Opalia	6192402812825	6192402812825	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	3291	-6582	0	2194	inventory_movements	4388	0	B	2027-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000500	BEN OXIDE 10 GEL 10% 30G	storable	Drugs - الادوية	Domina Syria			21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	3295	-3295	0	3295	inventory_movements	3295	0	B	2027-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000504	BETA SALIC OINTMENT 30G	storable	Drugs - الادوية	Domina Syria	6210872046585	6210872046585	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	3292	-3292	0	1646	inventory_movements	1646	0	B	2028-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000505	BETA-SCALP SOL 0.1% 30ML	storable	Drugs - الادوية	Domina Syria	6210872056423	6210872056423	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	3182	-9546	0	1591	inventory_movements	4773	0	B	2028-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000505	BETA-SCALP SOL 0.1% 30ML	storable	Drugs - الادوية	Domina Syria	6210872056423	6210872056423	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	3182	-3182	0	1591	inventory_movements	1591	0	B	2027-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1000507	BETA SALIC LOTION 30ML	storable	Drugs - الادوية	Domina Syria	6210872086420	6210872086420	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	3291	-3291	0	1645.5	inventory_movements	1645.5	0	B	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
